IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
150.230.109.138,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,174,12.63
131.186.41.82,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.63
141.147.167.44,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,76,12.63
158.179.181.107,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,131,12.62
131.186.37.69,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12.62
150.230.104.197,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,12.62
131.186.41.255,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.61
141.147.182.76,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.61
152.70.106.185,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,70,12.61
168.138.214.62,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.61
168.138.212.74,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.61
132.226.5.76,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,72,12.61
150.230.220.232,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,91,12.6
158.101.158.251,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.59
158.179.176.239,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.59
150.230.217.63,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,73,12.59
155.248.166.141,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,78,12.59
141.147.186.101,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,12.58
140.83.37.145,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12.58
138.2.29.102,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,69,12.58
158.101.150.74,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,114,12.58
158.179.183.2,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,137,12.58
132.145.93.198,2083,2053,TRUE,NRT,Asia Pacific,Tokyo,89,12.57
131.186.47.255,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,92,12.57
158.101.65.24,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.57
158.101.139.42,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,80,12.56
131.186.34.11,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,67,12.56
132.145.121.34,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.56
158.101.157.173,80,80,FALSE,NRT,Asia Pacific,Tokyo,70,12.56
138.2.14.209,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,86,12.55
158.179.179.70,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.55
141.147.186.101,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,72,12.55
158.101.159.212,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,72,12.54
138.3.223.50,80,80,FALSE,NRT,Asia Pacific,Tokyo,69,12.54
158.101.146.160,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,74,12.53
150.230.101.13,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,80,12.53
158.101.69.144,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.53
132.145.122.95,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.53
138.3.214.43,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,72,12.53
150.230.200.210,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,74,12.53
150.230.197.156,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,12.52
158.101.143.49,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.52
158.179.178.145,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,135,12.51
152.70.106.21,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.51
138.2.31.10,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,72,12.51
151.145.65.8,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,12.5
158.179.189.106,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,81,12.5
152.70.106.13,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,73,12.5
158.101.88.214,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.5
150.230.221.114,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,75,12.49
168.138.196.237,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,68,12.49
158.179.188.95,80,80,FALSE,NRT,Asia Pacific,Tokyo,72,12.48
132.226.5.102,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,12.46
140.83.36.42,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,78,12.46
168.138.212.40,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,69,12.45
141.147.169.131,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,12.45
141.147.176.200,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.45
141.147.162.204,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,73,12.44
132.145.112.247,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,12.44
138.3.210.114,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.44
138.2.20.230,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.43
158.101.145.246,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12.43
131.186.36.248,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,74,12.42
168.138.202.169,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.42
152.70.106.21,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,75,12.42
132.145.120.95,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.42
158.101.155.115,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12.42
132.145.121.123,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,88,12.41
150.230.104.197,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,79,12.4
141.147.165.179,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,159,12.4
150.230.108.135,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.4
131.186.46.75,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,107,12.4
131.186.63.127,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,111,12.39
131.186.46.75,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,12.39
158.101.131.218,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,71,12.39
151.145.71.127,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,12.39
138.3.212.226,80,80,FALSE,NRT,Asia Pacific,Tokyo,69,12.39
155.248.169.71,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12.38
150.230.213.95,80,80,FALSE,NRT,Asia Pacific,Tokyo,67,12.38
158.101.137.96,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.37
158.101.145.246,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,90,12.37
158.101.149.71,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,79,12.37
144.24.85.158,443,443,TRUE,ICN,Asia Pacific,Seoul,84,12.37
140.83.35.172,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,69,12.37
141.147.166.95,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,12.36
158.101.140.252,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,12.35
131.186.46.75,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,12.35
141.147.182.76,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,76,12.35
168.138.202.203,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,12.35
140.83.38.243,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,100,12.34
152.70.104.69,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,12.33
151.145.65.8,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,79,12.33
138.3.222.204,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,12.33
168.138.206.109,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,103,12.33
131.186.43.207,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,68,12.33
155.248.169.71,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,76,12.32
141.147.162.71,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,78,12.31
150.230.108.135,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,69,12.31
150.230.212.9,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,89,12.31
150.230.219.168,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,73,12.3
168.138.206.236,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,12.3
150.230.221.114,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.29
150.230.205.111,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.29
158.101.139.42,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,77,12.28
152.70.107.26,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,103,12.28
132.226.14.31,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,71,12.27
131.186.63.184,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,75,12.27
158.179.190.253,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,89,12.27
138.2.7.57,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,102,12.26
138.2.29.250,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,104,12.26
158.101.159.181,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,12.26
158.101.139.42,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.26
131.186.43.107,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,87,12.26
168.138.200.155,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,69,12.25
158.101.81.4,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,12.25
131.186.34.11,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,88,12.25
158.101.149.122,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.25
158.179.179.70,80,80,FALSE,NRT,Asia Pacific,Tokyo,70,12.25
138.2.29.250,80,80,FALSE,NRT,Asia Pacific,Tokyo,72,12.24
150.230.199.118,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.24
168.138.200.155,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,12.24
140.83.38.243,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.23
141.147.169.195,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,73,12.23
158.101.146.203,80,80,FALSE,NRT,Asia Pacific,Tokyo,68,12.22
131.186.47.223,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.22
132.226.5.21,80,80,FALSE,NRT,Asia Pacific,Tokyo,70,12.22
158.179.176.239,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,160,12.22
132.145.113.148,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.22
152.70.99.218,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,73,12.21
168.138.212.74,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.21
158.101.137.96,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.21
141.147.167.102,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.2
155.248.176.28,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,92,12.2
158.101.68.48,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,75,12.2
138.3.217.39,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,85,12.19
141.147.176.200,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,131,12.19
158.101.142.103,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,75,12.19
158.179.184.166,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,69,12.19
158.101.150.126,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,12.18
168.138.206.236,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.18
132.226.6.5,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.18
150.230.106.21,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,178,12.17
150.230.207.53,80,80,FALSE,NRT,Asia Pacific,Tokyo,70,12.17
168.138.205.195,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.16
141.147.169.195,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.16
158.101.92.156,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,71,12.16
138.2.15.8,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,12.16
158.179.179.70,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,12.15
141.147.182.70,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,192,12.15
155.248.160.116,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,12.15
158.101.136.239,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,12.15
168.138.208.164,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,12.15
131.186.47.255,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,12.14
141.147.165.179,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,12.14
131.186.36.248,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,78,12.14
140.83.35.198,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,92,12.14
151.145.74.199,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,75,12.14
155.248.167.70,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,12.13
158.101.68.100,80,80,FALSE,NRT,Asia Pacific,Tokyo,73,12.13
152.70.111.251,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,12.13
155.248.174.71,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,92,12.12
150.230.216.117,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.11
155.248.160.116,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,93,12.11
138.2.7.57,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.1
132.145.114.4,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,12.1
141.147.164.54,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,124,12.1
131.186.47.255,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,89,12.09
141.147.165.179,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,86,12.09
158.101.144.189,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,88,12.09
152.70.111.251,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,98,12.09
138.2.10.251,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,12.08
155.248.168.251,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,74,12.08
168.138.211.217,80,80,FALSE,NRT,Asia Pacific,Tokyo,71,12.07
158.179.176.239,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,230,12.07
138.2.14.209,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,151,12.07
150.230.221.114,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,81,12.07
131.186.63.127,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,12.07
155.248.166.141,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,12.07
152.70.106.185,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,81,12.06
138.2.20.230,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,72,12.06
131.186.59.94,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,113,12.06
141.147.189.23,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,80,12.05
132.226.5.21,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,71,12.05
158.101.147.4,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,69,12.05
158.101.144.189,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,69,12.05
152.70.106.13,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,95,12.05
141.147.160.86,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,198,12.05
141.147.174.190,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,67,12.04
152.70.103.145,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,98,12.04
131.186.58.151,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,12.04
150.230.201.162,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,74,12.03
132.226.14.155,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,69,12.03
168.138.209.84,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,12.02
150.230.221.219,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12.02
158.179.190.253,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,12.02
158.101.89.33,80,80,FALSE,NRT,Asia Pacific,Tokyo,73,12.02
138.2.6.15,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,12.01
150.230.201.162,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,78,12.01
155.248.169.25,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,81,12.01
168.138.198.202,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,12
158.101.144.34,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,74,11.99
158.179.184.166,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,69,11.99
138.2.29.250,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,11.98
158.101.143.49,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,78,11.98
158.101.142.103,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,86,11.97
138.2.20.230,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,77,11.97
158.101.150.126,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,74,11.96
150.230.221.219,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,68,11.96
131.186.35.189,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,68,11.96
131.186.43.207,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,75,11.96
131.186.34.11,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,84,11.96
138.3.222.204,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,11.96
158.101.158.251,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,72,11.95
150.230.204.117,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,11.95
141.147.181.242,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,217,11.95
150.230.219.168,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,75,11.95
131.186.62.26,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,69,11.95
150.230.207.53,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,11.95
138.2.21.31,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,11.94
158.101.137.74,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,72,11.94
132.226.14.155,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,101,11.94
168.138.195.31,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,74,11.93
150.230.196.73,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,73,11.93
141.147.189.23,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,67,11.93
138.2.2.199,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,126,11.92
138.3.222.204,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,11.92
158.101.140.255,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,11.92
131.186.44.38,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,11.92
168.138.207.64,80,80,FALSE,NRT,Asia Pacific,Tokyo,72,11.92
141.147.160.221,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,11.91
158.101.140.154,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,11.91
150.230.105.179,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,143,11.91
155.248.174.71,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,136,11.91
150.230.196.73,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,72,11.9
151.145.68.166,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,68,11.9
132.145.112.168,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,11.9
138.3.214.43,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,72,11.9
141.147.189.242,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,11.89
158.179.186.123,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,135,11.89
138.2.6.15,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,106,11.89
150.230.202.232,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,11.89
138.2.13.200,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,72,11.88
158.101.136.239,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,11.88
141.147.181.242,80,80,FALSE,NRT,Asia Pacific,Tokyo,73,11.88
140.83.36.42,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,11.88
158.101.159.181,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,90,11.87
150.230.101.125,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,82,11.86
131.186.41.82,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,11.86
168.138.202.145,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,11.85
138.2.13.133,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,100,11.85
158.101.131.218,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,101,11.85
131.186.44.38,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,72,11.85
141.147.179.64,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,71,11.84
132.145.120.103,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,11.84
141.147.181.148,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,11.84
138.2.29.250,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,165,11.84
141.147.162.71,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,146,11.84
158.101.144.34,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,76,11.83
141.147.183.96,80,80,FALSE,NRT,Asia Pacific,Tokyo,72,11.82
132.145.115.17,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,83,11.81
158.101.155.158,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,11.8
158.101.137.74,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,72,11.8
138.2.2.199,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,187,11.8
132.145.121.34,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,11.8
150.230.220.232,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,11.79
168.138.198.53,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,69,11.79
141.147.164.54,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,11.78
168.138.211.217,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,11.78
150.230.221.114,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,68,11.78
150.230.101.125,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,134,11.78
138.3.212.226,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,11.78
131.186.59.94,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,72,11.78
150.230.97.239,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,84,11.77
158.101.68.48,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,11.77
132.145.120.182,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,69,11.76
158.101.131.218,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,11.76
168.138.198.53,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,83,11.76
132.145.120.103,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,11.76
141.147.169.131,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,11.76
158.101.150.74,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,76,11.76
150.230.193.89,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,70,11.75
168.138.192.185,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,11.74
138.2.13.200,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,83,11.73
141.147.166.95,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,93,11.73
131.186.44.38,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,11.73
192.9.246.112,8443,443,TRUE,SJC,North America,San Jose,173,11.73
138.3.212.144,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,11.73
132.226.6.5,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,69,11.72
138.3.212.144,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,11.72
168.138.200.159,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,83,11.72
140.83.35.10,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,103,11.72
152.70.106.195,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,11.71
141.147.168.159,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,11.71
150.230.219.168,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,69,11.71
150.230.213.95,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,70,11.71
132.145.115.17,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,134,11.71
158.179.176.239,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,67,11.7
158.101.136.239,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,70,11.7
141.147.178.202,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,127,11.7
132.226.5.102,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,70,11.7
168.138.212.184,80,80,FALSE,NRT,Asia Pacific,Tokyo,68,11.7
168.138.212.40,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,69,11.69
150.230.47.17,443,443,TRUE,SJC,North America,San Jose,172,11.68
138.2.25.122,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,70,11.67
152.70.107.26,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,71,11.67
158.101.158.238,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,68,11.67
158.101.150.74,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,73,11.67
131.186.39.42,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,11.66
158.101.143.49,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,11.66
138.3.212.144,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,115,11.66
158.101.145.246,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,11.66
132.226.14.155,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,72,11.65
168.138.196.237,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,67,11.65
158.179.190.253,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,91,11.65
158.101.154.70,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,72,11.65
132.145.114.4,80,80,FALSE,NRT,Asia Pacific,Tokyo,89,11.65
138.2.6.15,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,74,11.65
150.230.98.39,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,106,11.64
168.138.196.237,80,80,FALSE,NRT,Asia Pacific,Tokyo,86,11.64
132.145.113.148,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,69,11.64
158.101.142.103,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,70,11.64
132.145.120.118,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,70,11.64
158.101.137.96,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,101,11.63
158.179.176.239,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,71,11.63
168.138.202.169,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,83,11.63
